
2024/05/09 (11:47:58) | ===> btop++ v.1.3.2
2024/07/21 (18:57:10) | ===> btop++ v.1.3.2
2024/07/21 (18:57:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:14:28) | ===> btop++ v.1.3.2
2024/07/21 (19:14:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:19:34) | ===> btop++ v.1.3.2
2024/07/21 (19:19:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:20:27) | ===> btop++ v.1.3.2
2024/07/21 (19:20:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:25:59) | ===> btop++ v.1.3.2
2024/07/21 (19:25:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:27:21) | ===> btop++ v.1.3.2
2024/07/21 (19:27:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:37:31) | ===> btop++ v.1.3.2
2024/07/21 (19:37:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:43:15) | ===> btop++ v.1.3.2
2024/07/21 (19:43:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:52:46) | ===> btop++ v.1.3.2
2024/07/21 (19:52:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (19:54:25) | ===> btop++ v.1.3.2
2024/07/21 (19:54:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (20:08:18) | ===> btop++ v.1.3.2
2024/07/21 (20:08:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (20:08:45) | ===> btop++ v.1.3.2
2024/07/21 (20:08:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (20:17:52) | ===> btop++ v.1.3.2
2024/07/21 (20:17:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/21 (22:28:19) | ===> btop++ v.1.3.2
2024/07/21 (22:28:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:15:07) | ===> btop++ v.1.3.2
2024/07/22 (02:15:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:18:15) | ===> btop++ v.1.3.2
2024/07/22 (02:18:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:24:23) | ===> btop++ v.1.3.2
2024/07/22 (02:24:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:27:56) | ===> btop++ v.1.3.2
2024/07/22 (02:27:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:28:33) | ===> btop++ v.1.3.2
2024/07/22 (02:28:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:29:12) | ===> btop++ v.1.3.2
2024/07/22 (02:29:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (02:45:18) | ===> btop++ v.1.3.2
2024/07/22 (02:45:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (03:04:23) | ===> btop++ v.1.3.2
2024/07/22 (03:04:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (03:05:12) | ===> btop++ v.1.3.2
2024/07/22 (03:05:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (03:05:56) | ===> btop++ v.1.3.2
2024/07/22 (03:05:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (12:26:33) | ===> btop++ v.1.3.2
2024/07/22 (12:26:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (14:53:47) | ===> btop++ v.1.3.2
2024/07/22 (14:53:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:16:22) | ===> btop++ v.1.3.2
2024/07/22 (15:16:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:17:29) | ===> btop++ v.1.3.2
2024/07/22 (15:17:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:23:11) | ===> btop++ v.1.3.2
2024/07/22 (15:23:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:29:49) | ===> btop++ v.1.3.2
2024/07/22 (15:29:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:43:48) | ===> btop++ v.1.3.2
2024/07/22 (15:43:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:54:48) | ===> btop++ v.1.3.2
2024/07/22 (15:54:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (15:58:34) | ===> btop++ v.1.3.2
2024/07/22 (15:58:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (16:15:41) | ===> btop++ v.1.3.2
2024/07/22 (16:15:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (16:19:25) | ===> btop++ v.1.3.2
2024/07/22 (16:19:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (16:27:00) | ===> btop++ v.1.3.2
2024/07/22 (16:27:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (16:35:09) | ===> btop++ v.1.3.2
2024/07/22 (16:35:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (18:47:24) | ===> btop++ v.1.3.2
2024/07/22 (18:47:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (21:11:47) | ===> btop++ v.1.3.2
2024/07/22 (21:11:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (21:25:25) | ===> btop++ v.1.3.2
2024/07/22 (21:25:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (21:25:40) | ===> btop++ v.1.3.2
2024/07/22 (21:25:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (21:25:44) | ===> btop++ v.1.3.2
2024/07/22 (21:25:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (21:25:57) | ===> btop++ v.1.3.2
2024/07/22 (21:25:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/22 (21:26:19) | ===> btop++ v.1.3.2
2024/07/22 (21:26:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/23 (12:21:54) | ===> btop++ v.1.3.2
2024/07/23 (12:21:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/23 (13:19:26) | ===> btop++ v.1.3.2
2024/07/23 (13:19:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (11:51:20) | ===> btop++ v.1.3.2
2024/07/24 (11:51:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/07/24 (17:39:51) | ERROR: Stall in Runner thread, restarting!

2024/07/24 (17:42:07) | ===> btop++ v.1.3.2
2024/07/24 (17:42:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (20:37:29) | ===> btop++ v.1.3.2
2024/07/24 (20:37:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (20:38:54) | ===> btop++ v.1.3.2
2024/07/24 (20:38:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (20:42:22) | ===> btop++ v.1.3.2
2024/07/24 (20:42:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (20:45:09) | ===> btop++ v.1.3.2
2024/07/24 (20:45:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:00:34) | ===> btop++ v.1.3.2
2024/07/24 (21:00:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:00:37) | ===> btop++ v.1.3.2
2024/07/24 (21:00:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:00:43) | ===> btop++ v.1.3.2
2024/07/24 (21:00:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:01:43) | ===> btop++ v.1.3.2
2024/07/24 (21:01:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:01:49) | ===> btop++ v.1.3.2
2024/07/24 (21:01:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:02:25) | ===> btop++ v.1.3.2
2024/07/24 (21:02:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:02:36) | ===> btop++ v.1.3.2
2024/07/24 (21:02:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:02:39) | ===> btop++ v.1.3.2
2024/07/24 (21:02:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:04:36) | ===> btop++ v.1.3.2
2024/07/24 (21:04:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:04:53) | ===> btop++ v.1.3.2
2024/07/24 (21:04:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:17:00) | ===> btop++ v.1.3.2
2024/07/24 (21:17:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:19:03) | ===> btop++ v.1.3.2
2024/07/24 (21:19:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/24 (21:30:51) | ===> btop++ v.1.3.2
2024/07/24 (21:30:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/25 (00:43:23) | ===> btop++ v.1.3.2
2024/07/25 (00:43:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/25 (00:48:32) | ===> btop++ v.1.3.2
2024/07/25 (00:48:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/25 (13:35:28) | ===> btop++ v.1.3.2
2024/07/25 (13:35:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/25 (15:20:04) | ===> btop++ v.1.3.2
2024/07/25 (15:20:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/25 (21:19:43) | ===> btop++ v.1.3.2
2024/07/25 (21:19:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/25 (21:30:02) | ===> btop++ v.1.3.2
2024/07/25 (21:30:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/26 (10:52:52) | ===> btop++ v.1.3.2
2024/07/26 (10:52:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/26 (23:49:26) | ===> btop++ v.1.3.2
2024/07/26 (23:49:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/27 (00:17:06) | ===> btop++ v.1.3.2
2024/07/27 (00:17:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/27 (13:29:47) | ===> btop++ v.1.3.2
2024/07/27 (13:29:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/27 (14:20:07) | ===> btop++ v.1.3.2
2024/07/27 (14:20:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/28 (10:49:12) | ===> btop++ v.1.3.2
2024/07/28 (10:49:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/28 (22:59:15) | ===> btop++ v.1.3.2
2024/07/28 (22:59:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/29 (11:13:52) | ===> btop++ v.1.3.2
2024/07/29 (11:13:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/30 (12:41:47) | ===> btop++ v.1.3.2
2024/07/30 (12:41:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/31 (15:37:47) | ===> btop++ v.1.3.2
2024/07/31 (15:37:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/07/31 (23:48:30) | ===> btop++ v.1.3.2
2024/07/31 (23:48:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/01 (13:13:40) | ===> btop++ v.1.3.2
2024/08/01 (13:13:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/01 (23:52:11) | ===> btop++ v.1.3.2
2024/08/01 (23:52:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/02 (18:52:40) | ===> btop++ v.1.3.2
2024/08/02 (18:52:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/03 (12:38:26) | ===> btop++ v.1.3.2
2024/08/03 (12:38:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/04 (13:44:51) | ===> btop++ v.1.3.2
2024/08/04 (13:44:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/05 (01:10:37) | ===> btop++ v.1.3.2
2024/08/05 (01:10:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/05 (13:08:55) | ===> btop++ v.1.3.2
2024/08/05 (13:08:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/06 (13:21:03) | ===> btop++ v.1.3.2
2024/08/06 (13:21:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/07 (12:36:43) | ===> btop++ v.1.3.2
2024/08/07 (12:36:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/08 (08:59:58) | ===> btop++ v.1.3.2
2024/08/08 (08:59:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/09 (00:39:23) | ===> btop++ v.1.3.2
2024/08/09 (00:39:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/09 (12:17:41) | ===> btop++ v.1.3.2
2024/08/09 (12:17:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/10 (02:17:45) | ===> btop++ v.1.3.2
2024/08/10 (02:17:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/10 (02:31:38) | ===> btop++ v.1.3.2
2024/08/10 (02:31:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/10 (21:00:46) | ===> btop++ v.1.3.2
2024/08/10 (21:00:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/11 (00:11:19) | ===> btop++ v.1.3.2
2024/08/11 (00:11:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/11 (00:11:23) | ===> btop++ v.1.3.2
2024/08/11 (00:11:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/11 (11:12:26) | ===> btop++ v.1.3.2
2024/08/11 (11:12:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/11 (15:03:14) | ===> btop++ v.1.3.2
2024/08/11 (15:03:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/12 (14:28:51) | ===> btop++ v.1.3.2
2024/08/12 (14:28:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/13 (16:18:08) | ===> btop++ v.1.3.2
2024/08/13 (16:18:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/13 (17:10:56) | ===> btop++ v.1.3.2
2024/08/13 (17:10:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/14 (08:55:11) | ===> btop++ v.1.3.2
2024/08/14 (08:55:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/15 (03:28:00) | ===> btop++ v.1.3.2
2024/08/15 (03:28:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/15 (18:19:17) | ===> btop++ v.1.3.2
2024/08/15 (18:19:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/16 (08:13:22) | ===> btop++ v.1.3.2
2024/08/16 (08:13:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/17 (13:02:05) | ===> btop++ v.1.3.2
2024/08/17 (13:02:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/17 (15:22:58) | ===> btop++ v.1.3.2
2024/08/17 (15:22:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/17 (16:28:09) | ===> btop++ v.1.3.2
2024/08/17 (16:28:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/17 (20:43:14) | ERROR: Stall in Runner thread, restarting!
2024/08/17 (20:43:20) | ERROR: Stall in Runner thread, restarting!
2024/08/17 (20:43:26) | ERROR: Stall in Runner thread, restarting!
2024/08/17 (20:43:32) | ERROR: Stall in Runner thread, restarting!

2024/08/17 (20:43:47) | ===> btop++ v.1.3.2
2024/08/17 (20:43:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/17 (21:35:27) | ===> btop++ v.1.3.2
2024/08/17 (21:35:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/19 (09:57:37) | ===> btop++ v.1.3.2
2024/08/19 (09:57:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/20 (09:18:34) | ===> btop++ v.1.3.2
2024/08/20 (09:18:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/20 (17:47:05) | ===> btop++ v.1.3.2
2024/08/20 (17:47:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/21 (10:56:04) | ===> btop++ v.1.3.2
2024/08/21 (10:56:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/22 (09:23:30) | ===> btop++ v.1.3.2
2024/08/22 (09:23:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/22 (11:06:56) | ===> btop++ v.1.3.2
2024/08/22 (11:06:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/23 (15:15:27) | ===> btop++ v.1.3.2
2024/08/23 (15:15:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/23 (15:19:08) | ===> btop++ v.1.3.2
2024/08/23 (15:19:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/23 (15:24:21) | ===> btop++ v.1.3.2
2024/08/23 (15:24:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/24 (12:28:02) | ===> btop++ v.1.3.2
2024/08/24 (12:28:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/25 (12:34:47) | ===> btop++ v.1.3.2
2024/08/25 (12:34:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/25 (12:35:26) | ===> btop++ v.1.3.2
2024/08/25 (12:35:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (00:23:43) | ===> btop++ v.1.3.2
2024/08/26 (00:23:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (10:17:41) | ===> btop++ v.1.3.2
2024/08/26 (10:17:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (10:24:19) | ===> btop++ v.1.3.2
2024/08/26 (10:24:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (14:23:58) | ===> btop++ v.1.3.2
2024/08/26 (14:23:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/26 (17:40:07) | ===> btop++ v.1.3.2
2024/08/26 (17:40:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/27 (13:56:11) | ===> btop++ v.1.3.2
2024/08/27 (13:56:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/28 (10:22:51) | ===> btop++ v.1.3.2
2024/08/28 (10:22:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/28 (10:25:34) | ===> btop++ v.1.3.2
2024/08/28 (10:25:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/28 (16:20:44) | ===> btop++ v.1.3.2
2024/08/28 (16:20:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (14:58:07) | ===> btop++ v.1.3.2
2024/08/29 (14:58:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (16:53:51) | ===> btop++ v.1.3.2
2024/08/29 (16:53:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/29 (17:16:34) | ===> btop++ v.1.3.2
2024/08/29 (17:16:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/30 (11:26:44) | ===> btop++ v.1.3.2
2024/08/30 (11:26:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/31 (09:41:50) | ===> btop++ v.1.3.2
2024/08/31 (09:41:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/08/31 (20:14:05) | ===> btop++ v.1.3.2
2024/08/31 (20:14:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/01 (12:32:15) | ===> btop++ v.1.3.2
2024/09/01 (12:32:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/01 (20:20:14) | ===> btop++ v.1.3.2
2024/09/01 (20:20:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/02 (20:20:32) | ===> btop++ v.1.3.2
2024/09/02 (20:20:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/03 (11:27:46) | ===> btop++ v.1.3.2
2024/09/03 (11:27:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/03 (17:04:00) | ===> btop++ v.1.3.2
2024/09/03 (17:04:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/04 (14:03:33) | ===> btop++ v.1.3.2
2024/09/04 (14:03:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/04 (17:30:14) | ===> btop++ v.1.3.2
2024/09/04 (17:30:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/07 (09:38:42) | ===> btop++ v.1.3.2
2024/09/07 (09:38:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/07 (12:00:04) | ===> btop++ v.1.3.2
2024/09/07 (12:00:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/09/08 (15:43:17) | ===> btop++ v.1.3.2
2024/09/08 (15:43:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
